displacement,force
-2.78411,-82.03420375
-2.78249,-82.01133813
-2.78087,-81.99609439
-2.78249,-81.95036316
-2.78249,-81.94274129
-2.78411,-81.9122538
-2.78249,-81.88938819
-2.78249,-81.87414445
-2.78249,-81.85127883
-2.78411,-81.81316947
-2.78411,-81.81316947
-2.78574,-81.79030386
-2.78249,-81.76743824
-2.78411,-81.75981637
-2.78574,-81.73695076
-2.78249,-81.72932889
-2.78411,-81.69121953
-2.78249,-81.67597579
-2.78411,-81.69121953
-2.78411,-81.76743824
-2.78899,-81.98847252
-2.79224,-82.18664118
-2.79549,-82.44578481
-2.80198,-82.60584412
-2.80686,-82.81163465
-2.81173,-83.0402908
-2.81823,-83.17748449
-2.81985,-83.3070563
-2.82472,-83.4671156
-2.83284,-83.58906555
-2.83934,-83.65766239
-2.83934,-83.72625924
-2.84909,-83.80247795
-2.85396,-83.85583106
-2.85721,-83.88631854
-2.86533,-83.94729351
-2.8702,-83.98540287
-2.8767,-84.02351223
-2.87995,-84.07686533
-2.88482,-84.12259656
-2.8897,-84.14546217
-2.89782,-84.18357153
-2.90432,-84.22930276
-2.90756,-84.24454651
-2.91569,-84.24454651
-2.91569,-84.29789961
-2.92056,-84.35125271
-2.93031,-84.36649645
-2.93193,-84.38936207
-2.9368,-84.42747142
-2.94655,-84.47320265
-2.94655,-84.49606827
-2.95142,-84.49606827
-2.95792,-84.53417763
-2.96604,-84.57228698
-2.96929,-84.57990885
-2.97579,-84.61801821
-2.98228,-84.62564008
-2.98716,-84.61039634
-2.98553,-84.47320265
-2.98716,-84.32838709
-2.98716,-84.23692463
-2.99041,-84.14546217
-2.99041,-84.0844872
-2.99203,-84.02351223
-2.99041,-83.94729351
-2.99041,-83.90918416
-2.99528,-83.8710748
-2.99041,-83.84058731
-2.99203,-83.79485608
-2.99365,-83.7643686
-2.99365,-83.72625924
-2.99365,-83.67290614
-2.99528,-83.63479678
-2.99203,-83.58906555
-2.99365,-83.54333432
-2.99041,-83.49760309
-2.99365,-83.47473748
-2.99203,-83.43662812
-2.99528,-83.40614063
-2.99365,-83.37565315
-2.99365,-83.34516566
-2.99041,-83.3070563
-2.99203,-83.28419069
-2.99203,-83.26894694
-2.99365,-83.23845946
-2.99203,-83.20797197
-2.99203,-83.18510636
-2.99365,-83.16224074
-2.99365,-83.146997
-2.99528,-83.12413138
-2.99365,-83.0936439
-2.99528,-83.08602203
-2.99365,-83.07077828
-2.99203,-83.0402908
-2.99528,-83.03266893
-2.99365,-83.00980331
-2.99528,-82.99455957
-2.99365,-82.9869377
-2.99203,-82.95645021
-2.99203,-82.94120647
-2.99365,-82.92596272
-2.99203,-82.91834085
-2.99365,-82.90309711
-2.99365,-82.88785337
-2.99203,-82.87260962
-2.99365,-82.84974401
-2.99365,-82.84974401
-2.99365,-82.81925652
-2.99203,-82.81163465
-2.99528,-82.79639091
-2.99528,-82.79639091
-2.99365,-82.78114716
-2.99528,-82.75828155
-2.99365,-82.75828155
-2.99203,-82.73541593
-2.99203,-82.73541593
-2.9969,-82.72779406
-2.99365,-82.70492845
-2.99528,-82.69730658
-2.99365,-82.68206283
-2.99365,-82.66681909
-2.99365,-82.65919722
-2.99365,-82.65919722
-2.99528,-82.62870973
-2.99203,-82.62870973
-2.99203,-82.62870973
-2.99365,-82.61346599
-2.99365,-82.59822225
-2.99365,-82.59060037
-2.99203,-82.57535663
-2.99365,-82.57535663
-2.99365,-82.56011289
-2.99528,-82.55249102
-2.99365,-82.55249102
-2.99365,-82.52200353
-2.99528,-82.5296254
-2.99365,-82.52200353
-2.99365,-82.51438166
-2.9969,-82.50675979
-2.99528,-82.49913792
-2.99203,-82.48389417
-2.99365,-82.46865043
-2.99203,-82.46102856
-2.99528,-82.45340669
-2.99365,-82.45340669
-2.99528,-82.44578481
-2.99528,-82.43054107
-2.99365,-82.4229192
-2.99203,-82.40767546
-2.99528,-82.40767546
-2.99365,-82.40005358
-2.99528,-82.39243171
-2.99365,-82.39243171
-2.99365,-82.3695661
-2.99528,-82.37718797
-2.99528,-82.3695661
-2.99528,-82.35432236
-2.99365,-82.35432236
-2.99365,-82.34670048
-2.99365,-82.34670048
-2.99528,-82.33145674
-2.99528,-82.32383487
-2.99365,-82.32383487
-2.9969,-82.30859113
-2.99528,-82.30096925
-2.99365,-82.30096925
-2.99528,-82.29334738
-2.99528,-82.28572551
-2.99528,-82.28572551
-2.99203,-82.27048177
-2.99203,-82.27048177
-2.9969,-82.27048177
-2.99528,-82.25523802
-2.99528,-82.2628599
-2.99528,-82.25523802
-2.99528,-82.23237241
-2.99365,-82.23237241
-2.99528,-82.23237241
-2.99528,-82.22475054
-2.99528,-82.21712867
-2.99365,-82.2095068
-2.99365,-82.2095068
-2.9969,-82.18664118
-2.99365,-82.19426305
-2.9969,-82.17901931
-2.99365,-82.18664118
-2.99528,-82.18664118
-2.99203,-82.17901931
-2.99528,-82.15615369
-2.99528,-82.16377557
-2.99528,-82.16377557
-2.99528,-82.14853182
-2.99365,-82.14090995
-2.99041,-82.14090995
-2.99203,-82.14090995
-2.9969,-82.12566621
-2.99365,-82.12566621
-2.99365,-82.11042246
-2.9969,-82.11804434
-2.99365,-82.10280059
-2.99203,-82.10280059
-2.99365,-82.09517872
-2.99365,-82.08755685
-2.99365,-82.08755685
-2.99203,-82.08755685
-2.99528,-82.07993498
-2.99365,-82.07231311
-2.99203,-82.05706936
-2.99528,-82.06469124
-2.99528,-82.05706936
-2.99365,-82.05706936
-2.99528,-82.04944749
-2.99528,-82.04182562
-2.99528,-82.04182562
-2.99528,-82.04182562
-2.9969,-82.02658188
-2.99853,-82.01896001
-2.99528,-82.02658188
-2.99528,-82.01896001
-2.99365,-82.00371626
-2.99528,-82.01133813
-2.99365,-82.01133813
-2.99528,-81.99609439
-2.99365,-82.00371626
-2.99528,-81.98847252
-2.9969,-81.98085065
-2.99528,-81.98085065
-2.99528,-81.98085065
-2.99365,-81.98085065
-2.99528,-81.98085065
-2.99365,-81.9656069
-2.99528,-81.97322878
-2.99528,-81.9656069
-2.99365,-81.94274129
-2.99365,-81.94274129
-2.99528,-81.94274129
-2.9969,-81.93511942
-2.99365,-81.93511942
-2.99528,-81.91987568
-2.99528,-81.91987568
-2.99528,-81.91987568
-2.99528,-81.90463193
-2.99528,-81.92749755
-2.9969,-81.9122538
-2.99365,-81.89701006
-2.99041,-81.90463193
-2.99041,-81.90463193
-2.99365,-81.90463193
-2.99528,-81.88938819
-2.99203,-81.87414445
-2.99365,-81.88938819
-2.99203,-81.88938819
-2.99365,-81.87414445
-2.99853,-81.86652257
-2.99365,-81.86652257
-2.99365,-81.86652257
-2.99528,-81.86652257
-2.99528,-81.84365696
-2.99528,-81.8589007
-2.99365,-81.8589007
-2.99528,-81.85127883
-2.99528,-81.84365696
-2.99365,-81.83603509
-2.99528,-81.82841322
-2.99365,-81.82841322
-2.99528,-81.82841322
-2.99528,-81.82079134
-2.99528,-81.82079134
-2.99528,-81.82079134
-2.99365,-81.81316947
-2.99528,-81.82079134
-2.99528,-81.8055476
-2.99365,-81.8055476
-2.9969,-81.81316947
-2.99528,-81.8055476
-2.99365,-81.79030386
-2.99528,-81.79792573
-2.99528,-81.79030386
-2.99528,-81.79030386
-2.99528,-81.78268199
-2.99365,-81.76743824
-2.99528,-81.76743824
-2.99528,-81.76743824
-2.98228,-80.66226687
-2.94492,-78.47478972
-2.90269,-75.6394535
-2.84422,-72.36204872
-2.78411,-68.78739095
-2.71752,-64.92310207
-2.64442,-60.87588826
-2.57458,-56.95824627
-2.5031,-53.12444487
-2.43326,-49.29064347
-2.35529,-45.51019517
-2.28057,-41.76023435
-2.20585,-38.03313915
-2.12788,-34.35939705
-2.05479,-30.77711742
-1.97519,-27.25581275
-1.8956,-23.80310493
-1.81926,-20.41137207
-1.74291,-17.11110168
-1.67144,-13.87180626
-1.59185,-10.69348582
-1.51876,-7.63711532
-1.43916,-4.74080412
-1.36282,-1.98168661
-1.28972,0.50304352
-1.21663,2.97252991
-1.14029,5.28957887
-1.06394,7.40845917
-0.98435,9.32154893
-0.90313,11.1279325
-0.83004,12.80474424
-0.75207,14.39009353
-0.6741,15.91446785
-0.59938,17.39311093
-0.52141,18.81077904
-0.4402,20.15985031
-0.3606,21.50129971
-0.28588,22.77415226
-0.21441,23.99365171
-0.13807,25.20552929
-0.07634,26.02106955
-0.03736,26.58508805
-0.00975,26.91282853
0.00487,27.07288783
0.01624,27.14910655
0.02274,27.1338628
0.02599,27.04240034
0.02924,26.95093789
0.02761,26.88234104
0.02761,26.80612233
0.03086,26.75276922
0.02924,26.70703799
0.02761,26.65368489
0.02924,26.60033179
0.02599,26.54697869
0.02599,26.50124746
0.02599,26.4631381
0.02924,26.41740687
0.02924,26.3564319
0.02924,26.29545693
0.02599,26.23448196
0.02761,26.17350698
0.02599,26.12015388
0.02761,26.04393517
0.02599,25.9829602
0.02924,26.34881003
0.05848,27.68263756
0.09908,28.85640578
0.15756,29.87773657
0.21929,30.94479859
0.28263,32.08045745
0.35086,33.30757878
0.42233,34.60329695
0.4938,36.02096506
0.56689,37.53009563
0.63836,39.1459324
0.71471,40.82274415
0.7878,42.54528713
0.85927,44.29831759
0.94049,46.08183554
1.01034,47.88059723
1.08506,49.67173705
1.1614,51.43238938
1.23775,53.19304171
1.31246,54.90796282
1.38556,56.58477456
1.4619,58.22347695
1.53662,59.81644811
1.61297,61.37893178
1.68769,62.86519674
1.76078,64.31335234
1.83388,65.69291109
1.91022,67.04198236
1.98819,68.36056615
2.06128,69.6334187
2.136,70.87578376
2.21072,72.0724176
2.28869,73.23094208
2.36016,74.35897907
2.43163,75.46415045
2.50635,76.50072499
2.57458,77.51443391
2.65254,78.49003347
2.72564,79.37417057
2.79873,80.20495457
2.86533,80.83756991
2.91081,81.12720103
2.94168,81.21866349
2.96117,81.23390723
2.97579,81.19579788
2.98228,80.88330114
2.98878,80.76897307
2.98878,80.63940125
2.99528,80.56318254
2.99365,80.44885446
2.99365,80.3040389
2.99528,80.18971083
2.99528,80.08300463
2.99365,79.99154217
2.99528,79.92294532
2.99203,79.84672661
2.99365,79.79337351
2.99365,79.72477666
2.99528,79.67904543
2.99365,79.62569233
2.99365,79.59520485
2.99528,79.54185174
2.99203,79.50374239
2.99203,79.46563303
2.99203,79.4199018
2.99365,79.40465806
2.99528,79.3665487
2.99365,79.33606121
2.99365,79.3131956
2.9969,79.28270811
2.99528,79.2598425
2.99203,79.23697688
2.99365,79.22173314
2.99528,79.19124565
2.99365,79.16838004
2.99528,79.14551442
2.99365,79.12264881
2.99528,79.09216132
2.99365,79.08453945
2.99203,79.06929571
2.99203,79.04643009
2.99365,79.02356448
2.99365,79.00832073
2.99365,78.99307699
2.97904,77.53729952
2.9433,74.48092902
2.89295,70.68523698
2.83447,67.30874787
2.77112,63.79506507
2.7029,60.12894485
2.6363,56.47806836
2.56645,52.92627621
2.49823,49.20680288
2.42676,45.54830453
2.35367,41.92029366
2.28057,38.33801402
2.20747,34.82433122
2.13113,31.3716234
2.05641,27.98751242
1.98332,24.67962016
1.90697,21.44794661
1.83388,18.24676055
1.75916,15.08368384
1.68769,11.96633837
1.61134,8.91758974
1.53662,5.9526817
1.46515,3.13258922
1.38718,0.48779978
1.31896,-1.92833351
1.24912,-4.31397931
1.17115,-6.54718768
1.09805,-8.59747114
1.02171,-10.48007341
0.95024,-12.24072575
0.87877,-13.84131878
0.80242,-15.36569309
0.72445,-16.82909243
0.65298,-18.2315168
0.57826,-19.58820994
0.50517,-20.89917186
0.43045,-22.15678067
0.35411,-23.38390199
0.28426,-24.57291395
0.21116,-25.73143843
0.15431,-26.50124746
0.12183,-26.91282853
0.10071,-27.1338628
0.08609,-27.23294713
0.07959,-27.25581275
0.07472,-27.22532526
0.07147,-27.17959403
0.06985,-27.16435029
0.06985,-27.04240034
0.06985,-26.95855976
0.06822,-26.88996291
0.06985,-26.82898794
0.07147,-26.78325671
0.06822,-26.74514735
0.06822,-26.69179425
0.06822,-26.66130677
0.06822,-26.63081928
0.07147,-26.60033179
0.06985,-26.57746618
0.06985,-26.54697869
0.06822,-26.52411308
0.06822,-26.51649121
0.06822,-26.48600372
0.0666,-26.47075998
0.06822,-26.45551623
0.06985,-26.44789436
0.06985,-26.43265062
0.06822,-26.409785
0.06172,-26.8670973
0.02924,-28.16281547
-0.02437,-29.24512123
-0.08284,-30.25120828
-0.15269,-31.27253907
-0.22253,-32.3624667
-0.29238,-33.4905037
-0.35898,-34.68713753
-0.43857,-35.97523383
-0.51167,-37.34717071
-0.58963,-38.81819193
-0.66435,-40.3806756
-0.74395,-42.04986547
-0.81867,-43.81051781
-0.88851,-45.60165763
-0.96811,-47.45377242
-1.03958,-49.29826534
-1.11917,-51.15038013
-1.19389,-53.0101168
-1.27023,-54.81650036
-1.34495,-56.62288392
-1.4213,-58.39115813
-1.49764,-60.07559174
-1.57561,-61.721916
-1.64545,-63.33775278
-1.72342,-64.87737084
-1.79977,-66.39412328
-1.87449,-67.86514449
-1.94758,-69.30567822
-2.02717,-70.64712762
-2.10352,-71.98857701
-2.17661,-73.31478267
-2.25296,-74.58001335
-2.3293,-75.81475654
-2.40727,-77.01901225
-2.48199,-78.20040235
-2.55346,-79.3131956
-2.62818,-80.40312323
-2.70452,-81.42445402
-2.78087,-82.36194423
-2.85396,-83.07077828
-2.90107,-83.39851876
-2.93355,-83.53571245
-2.95629,-83.55095619
-2.97091,-83.47473748
-2.97904,-83.39851876
-2.98553,-83.28419069
-2.99041,-83.13937513
-2.98878,-82.97931582
-2.98878,-82.85736588
-2.99041,-82.75828155
-2.99203,-82.67444096
-2.99365,-82.60584412
-2.99041,-82.54486914
-2.99365,-82.49913792
-2.99203,-82.46865043
-2.99041,-82.40767546
-2.99203,-82.36194423
-2.9969,-82.32383487
-2.9969,-82.2628599
-2.99528,-82.21712867
-2.99365,-82.16377557
-2.99528,-82.14090995
-2.99528,-82.09517872
-2.99528,-82.04944749
-2.99528,-82.02658188
-2.99528,-81.98847252
-2.99528,-81.95036316
-2.9969,-81.92749755
-2.99528,-81.90463193
-2.99365,-81.88176632
-2.99365,-81.8589007
-2.9969,-81.83603509
-2.9969,-81.79792573
-2.99365,-81.78268199
-2.99528,-81.76743824
-2.99528,-81.74457263
-2.99528,-81.71408514
-2.99528,-81.6988414
-2.99528,-81.69121953
-2.99528,-81.66073204
-2.99853,-81.65311017
-2.99528,-81.63786643
-2.99528,-81.60737894
-2.9969,-81.5921352
-2.9969,-81.58451333
-2.99528,-81.56926958
-2.99528,-81.54640397
-2.99365,-81.53116023
-2.99365,-81.50829461
-2.99528,-81.50829461
-2.99528,-81.485429
-2.99365,-81.485429
-2.9969,-81.47018525
-2.9969,-81.45494151
-2.99528,-81.44731964
-2.9969,-81.43969777
-2.99528,-81.41683215
-2.9969,-81.41683215
-2.9969,-81.38634467
-2.99528,-81.37872279
-2.99528,-81.37110092
-2.99528,-81.37110092
-2.99853,-81.34061344
-2.99365,-81.34823531
-2.99365,-81.33299156
-2.99528,-81.31774782
-2.99528,-81.31012595
-2.9969,-81.29488221
-2.9969,-81.29488221
-2.9969,-81.27963846
-2.9969,-81.27201659
-2.99528,-81.27963846
-2.9969,-81.24915098
-2.99528,-81.24152911
-2.99528,-81.24152911
-2.99365,-81.22628536
-2.9969,-81.20341975
-2.9969,-81.21104162
-2.9969,-81.19579788
-2.9969,-81.20341975
-2.99528,-81.18055413
-2.99528,-81.17293226
-2.99365,-81.17293226
-2.99365,-81.15768852
-2.99528,-81.16531039
-2.99528,-81.15006665
-2.99528,-81.15006665
-2.99528,-81.1348229
-2.99528,-81.11957916
-2.99365,-81.11195729
-2.9969,-81.10433542
-2.99528,-81.10433542
-2.99365,-81.09671355
-3.00178,-81.08909167
-2.99853,-81.0814698
-2.9969,-81.0814698
-2.9969,-81.07384793
-2.99365,-81.05860419
-2.9969,-81.05098232
-2.9969,-81.03573857
-2.9969,-81.04336044
-2.9969,-81.0281167
-2.9969,-81.03573857
-2.99528,-81.02049483
-2.99528,-81.02049483
-2.99528,-81.02049483
-2.99528,-80.99762921
-2.99528,-80.99000734
-2.99365,-80.99762921
-2.99853,-80.98238547
-2.99528,-80.99000734
-2.99528,-80.9747636
-2.99528,-80.9747636
-2.9969,-80.95189799
-2.9969,-80.95189799
-2.9969,-80.95189799
-2.9969,-80.93665424
-2.9969,-80.93665424
-2.99528,-80.93665424
-2.99528,-80.92903237
-2.9969,-80.92903237
-2.9969,-80.92903237
-2.99528,-80.91378863
-2.9969,-80.90616676
-2.99203,-80.91378863
-2.99365,-80.60129189
-2.96766,-78.90161453
-2.93031,-76.4168844
-2.87833,-73.39100138
-2.8231,-69.99164666
-2.75488,-66.32552644
-2.68665,-62.3926407
-2.61518,-58.45975497
-2.54371,-54.68692854
-2.47224,-50.90648024
-2.39752,-47.13365381
-2.3228,-43.4370461
-2.24483,-39.74043839
-2.17012,-36.12004939
-2.09377,-32.53776975
-2.01743,-29.04695257
-1.93946,-25.62473223
-1.86149,-22.255865
-1.78515,-18.94797273
-1.7088,-15.69343357
-1.63733,-12.47700377
-1.55774,-9.36728016
-1.48464,-6.35664089
-1.40668,-3.49081718
-1.32708,-0.80029652
-1.25886,1.62345865
-1.18414,4.08532316
-1.10942,6.31853153
-1.02658,8.33070563
-0.94699,10.15233294
-0.86902,11.88249778
-0.79268,13.55168766
-0.71308,15.1217932
-0.63674,16.6233019
-0.56202,18.06383563
-0.48243,19.46626
-0.40608,20.82295314
-0.32812,22.14153692
-0.25015,23.39152386
-0.1803,24.63388893
-0.11045,25.70857282
-0.0601,26.39454126
-0.02274,26.8137442
0,27.04240034
0.01299,27.14148467
0.01949,27.16435029
0.02274,27.14910655
0.02599,27.05002222
0.03086,26.9738035
0.02924,26.90520666
0.03086,26.84423168
0.02761,26.78325671
0.02761,26.72990361
0.02924,26.69179425
0.02924,26.64606302
0.03086,26.60795366
0.02761,26.57746618
0.03086,26.53173495
0.02924,26.47838185
0.03086,26.42502875
0.02924,26.40216313
0.04873,27.35489708
0.08771,28.52104343
0.13807,29.51188673
0.19492,30.4874863
0.25989,31.54692644
0.32974,32.65971969
0.39796,33.84873166
0.46456,35.07585298
0.54253,36.45541174
0.614,37.89594547
0.69034,39.44318539
0.76019,41.0514003
0.83816,42.69772456
0.90963,44.38215817
0.98272,46.08945741
1.05907,47.81200038
1.13541,49.53454336
1.21176,51.23422072
1.28485,52.91865434
1.35957,54.57260047
1.43754,56.18081537
1.51388,57.7814084
1.58535,59.3362702
1.66007,60.86064452
1.73804,62.30880012
1.81114,63.71884636
1.8891,65.0755395
1.9622,66.42461077
2.0353,67.70508519
2.11001,68.962694
2.18798,70.18981532
2.2627,71.37882729
2.33742,72.55259551
2.40564,73.67301063
2.48036,74.77056014
2.55346,75.83000029
2.62493,76.87419669
2.70127,77.88028374
2.77112,78.83301769
2.84422,79.71715479
2.89782,80.17446709
2.93355,80.40312323
2.95792,80.47172008
2.97091,80.44885446
2.98228,80.38025762
2.99041,80.02202965
2.99203,79.86959222
2.99203,79.77812976
2.99528,79.71715479
2.99528,79.64855795
2.9969,79.53422987
2.9969,79.41227993
2.99365,79.32081747
2.99528,79.23697688
2.99528,79.17600191
2.99528,79.11502694
2.99365,79.06167384
2.9969,79.00069886
2.99528,78.9625895
2.99528,78.91685828
2.99528,78.87112705
2.99365,78.84063956
2.99528,78.81777394
2.99528,78.76442084
2.99528,78.7491771
2.9969,78.71106774
2.9969,78.695824
2.9969,78.65771464
2.9969,78.61960528
2.99528,78.5891178
2.99528,78.5891178
2.9969,78.57387405
2.9969,78.55100844
2.9969,78.52052095
2.9969,78.49765534
2.99528,78.4824116
2.9969,78.45954598
2.9969,78.45954598
2.99853,78.42143662
2.99528,78.41381475
2.99528,78.39094914
2.99528,78.38332727
2.9969,78.35283978
2.99528,78.33759604
2.9969,78.32235229
2.99853,78.31473042
2.99365,78.29948668
2.9969,78.27662106
2.9969,78.26137732
2.9969,78.24613358
2.9969,78.23851171
2.99853,78.23851171
2.99853,78.23088983
2.99528,78.21564609
2.99528,78.19278048
2.99365,78.19278048
2.9969,78.16229299
2.99528,78.16229299
2.99365,78.14704925
2.99365,78.13942737
2.99528,78.1318055
2.99528,78.10893989
2.99528,78.10131802
2.99528,78.10131802
2.9969,78.08607427
2.99528,78.07083053
2.99528,78.07083053
2.99528,78.05558679
2.9969,78.04796492
2.99853,78.04034304
2.99528,78.01747743
2.99528,78.00985556
2.99528,78.00985556
2.99528,77.99461181
2.9969,78.00223369
2.99528,77.97936807
2.9969,77.9717462
2.99365,77.95650246
2.99528,77.94125871
2.99528,77.95650246
2.99528,77.94888059
2.9969,77.93363684
2.99528,77.92601497
2.9969,77.91077123
2.99528,77.89552748
2.99528,77.91077123
2.9969,77.91077123
2.99365,77.89552748
2.99528,77.88790561
2.9969,77.88028374
2.99528,77.87266187
2.9969,77.85741813
2.99528,77.85741813
2.99365,77.84217438
2.99528,77.84217438
2.99528,77.83455251
2.99528,77.81930877
2.9969,77.81930877
2.99528,77.8116869
2.99528,77.8116869
2.99528,77.80406503
2.99528,77.79644315
2.99853,77.80406503
2.99528,77.77357754
2.99365,77.77357754
2.9969,77.77357754
2.9969,77.7583338
2.99528,77.7583338
2.99528,77.75071192
2.99528,77.75071192
2.99365,77.75071192
2.99528,77.73546818
2.9969,77.73546818
2.9969,77.72022444
2.99528,77.72022444
2.99853,77.71260257
2.99365,77.7049807
2.9969,77.69735882
2.9969,77.69735882
2.99528,77.69735882
2.9969,77.7049807
2.99528,77.68211508
2.99528,77.67449321
2.9969,77.68211508
2.99528,77.66687134
2.99528,77.66687134
2.99528,77.66687134
2.9969,77.65162759
2.99528,77.64400572
2.99203,77.62876198
2.9969,77.62876198
2.99853,77.62114011
2.99528,77.62114011
2.99853,77.62114011
2.99528,77.61351824
2.99528,77.60589636
2.9969,77.59827449
2.99528,77.59827449
2.99365,77.59065262
2.99528,77.58303075
2.9969,77.59065262
2.9969,77.57540888
2.99365,77.58303075
2.99528,77.57540888
2.9969,77.56778701
2.99528,77.56778701
2.9969,77.55254326
2.9969,77.55254326
2.99853,77.55254326
2.99528,77.55254326
2.99528,77.52967765
2.99528,77.52967765
2.99365,77.52967765
2.9969,77.52967765
2.9969,77.52967765
2.99528,77.51443391
2.99528,77.51443391
2.99528,77.51443391
2.99528,77.50681203
2.99853,77.50681203
2.9969,77.51443391
2.99853,77.49919016
2.99365,77.50681203
2.99528,77.48394642
2.9969,77.48394642
2.99853,77.49156829
2.99365,77.48394642
2.99365,77.47632455
2.99528,77.48394642
2.99853,77.46870268
2.99528,77.44583706
2.9969,77.4610808
2.99528,77.45345893
2.99528,77.43821519
2.99528,77.43821519
2.99528,77.43821519
2.99853,77.44583706
2.9969,77.43059332
2.9969,77.43821519
2.99528,77.43059332
2.99528,77.43821519
2.99528,77.42297145
2.9969,77.43059332
2.9969,77.42297145
2.99365,77.41534958
2.9969,77.41534958
2.9969,77.41534958
2.99528,77.4077277
2.9969,77.40010583
2.99528,77.40010583
2.9969,77.40010583
2.99528,77.37724022
2.99528,77.37724022
2.99365,77.37724022
2.99528,77.37724022
2.99365,77.37724022
2.9969,77.36199647
2.99365,77.36961835
2.99528,77.36199647
2.99528,77.3543746
2.99528,77.3543746
2.99528,77.3543746
2.99365,77.34675273
2.99528,77.33913086
2.99528,77.3543746
2.9969,77.33913086
2.99853,77.34675273
2.99528,77.33913086
2.9969,77.33913086
2.99853,77.33150899
2.99203,77.33913086
2.9969,77.33150899
2.99528,77.32388712
2.99528,77.30864337
2.99365,77.31626524
2.99528,77.31626524
2.9969,77.3010215
2.9969,77.31626524
2.99365,77.30864337
2.99528,77.3010215
2.9969,77.29339963
2.9969,77.29339963
2.9969,77.30864337
2.9969,77.3010215
2.99853,77.29339963
2.99528,77.28577776
2.99528,77.27815589
2.9969,77.27815589
2.99528,77.27053402
2.99528,77.26291214
2.9969,77.25529027
2.99853,77.25529027
2.9969,77.25529027
2.9969,77.25529027
2.99528,77.25529027
2.99528,77.25529027
2.99203,77.2476684
2.99528,77.2476684
2.99528,77.24004653
